RGB_medio_cafe,R_medio_cafe,G_medio_cafe,B_medio_cafe,RGB_std_cafe,R_std_cafe,G_std_cafe,B_std_cafe,RGB_medio_folha,RGB_std_folha,HSV_medio_cafe,H_medio_cafe,S_medio_cafe,V_medio_cafe,HSV_std_cafe,H_std_cafe,S_std_cafe,V_std_cafe,HSV_medio_folha,HSV_std_folha,Agtron
36.932,23.535,35.757,51.503,27.028,19.865,24.593,28.265,172.189,1.807,75.287,16.265,158.075,51.52,71.159,25.268,53.411,28.234,68.357,80.668,Agtron 35
34.31,26.781,32.451,43.697,26.78,23.011,25.743,28.478,172.189,1.807,64.855,25.597,125.198,43.77,63.28,47.105,57.981,28.381,68.357,80.668,Agtron 35
35.503,27.927,33.447,45.135,27.249,23.79,26.214,28.635,172.189,1.807,64.477,25.187,123.047,45.198,62.574,47.403,57.773,28.563,68.357,80.668,Agtron 35
34.926,26.478,33.172,45.127,26.767,22.456,25.615,28.47,172.189,1.807,66.424,23.984,130.09,45.199,64.132,43.966,57.41,28.368,68.357,80.668,Agtron 35
34.854,26.204,33.104,45.255,25.737,21.771,24.621,26.849,172.189,1.807,65.451,19.626,131.437,45.288,63.97,37.385,57.445,26.802,68.357,80.668,Agtron 35
37.064,28.758,35.3,47.134,27.079,23.592,26.01,28.163,172.189,1.807,63.872,20.009,124.425,47.183,61.946,38.075,58.337,28.103,68.357,80.668,Agtron 35
39.102,28.163,37.539,51.605,29.215,24.304,27.737,30.365,166.045,15.18,70.215,17.424,141.591,51.63,67.069,30.83,58.29,30.326,115.218,55.905,Agtron 35
38.391,27.711,36.809,50.655,28.25,23.674,26.807,29.123,166.045,15.18,69.203,16.687,140.248,50.674,66.057,29.204,56.943,29.096,115.218,55.905,Agtron 35
36.342,25.902,34.642,48.481,28.512,23.655,27.033,29.819,166.045,15.18,70.74,18.948,144.753,48.518,68.133,34.721,56.389,29.778,115.218,55.905,Agtron 35
36.545,25.019,34.861,49.755,27.994,22.348,26.14,29.292,166.045,15.18,72.387,17.174,150.206,49.78,69.249,30.427,54.675,29.252,115.218,55.905,Agtron 35
39.66,24.89,38.58,55.509,29.513,21.914,27.05,30.505,166.045,15.18,77.778,15.723,162.086,55.524,72.052,22.671,51.747,30.48,115.218,55.905,Agtron 35
37.742,23.019,36.621,53.586,29.395,21.454,27.011,30.551,166.045,15.18,78.649,15.394,166.954,53.598,73.947,22.172,50.54,30.53,115.218,55.905,Agtron 35
37.422,22.933,36.1,53.234,29.745,21.314,27.287,31.523,166.045,15.18,78.595,16.056,166.473,53.255,73.964,25.169,50.105,31.5,115.218,55.905,Agtron 35
37.269,24.09,35.857,51.86,30.195,22.542,28.116,32.371,166.045,15.18,76.02,16.864,159.312,51.885,72.238,28.071,52.936,32.332,115.218,55.905,Agtron 35
38.508,24.945,37.063,53.516,30.508,22.929,28.315,32.458,166.045,15.18,75.978,15.829,158.574,53.532,71.306,25.239,51.193,32.434,115.218,55.905,Agtron 35
45.027,26.586,44.358,64.136,35.367,23.895,32.37,37.789,172.613,2.456,83.328,15.713,170.126,64.146,74.43,20.657,47.877,37.773,67.658,77.062,Agtron 45
46.021,26.836,45.314,65.912,34.813,23.041,31.311,36.884,172.613,2.456,83.772,15.326,170.071,65.919,73.741,18.951,46.298,36.871,67.658,77.062,Agtron 45
43.442,25.698,42.483,62.144,34.249,23.499,31.18,36.456,172.613,2.456,82.673,15.49,170.372,62.157,74.733,20.914,48.626,36.435,67.658,77.062,Agtron 45
44.731,26.527,43.95,63.715,35.431,23.848,32.45,38.106,172.613,2.456,82.96,15.761,169.396,63.724,74.36,21.638,48.085,38.092,67.658,77.062,Agtron 45
43.831,25.985,43.056,62.453,34.218,23.3,31.222,36.456,172.613,2.456,82.427,15.519,169.3,62.463,74.139,20.461,48.182,36.438,67.658,77.062,Agtron 45
42.893,25.772,42.121,60.785,33.146,22.726,30.211,35.396,172.613,2.456,81.226,15.677,167.204,60.798,73.235,20.843,47.939,35.375,67.658,77.062,Agtron 45
42.493,25.931,41.596,59.953,33.378,23.319,30.796,35.639,172.613,2.456,80.534,15.552,166.085,59.964,73.433,21.384,49.863,35.621,67.658,77.062,Agtron 45
42.313,25.645,41.477,59.816,33.406,22.98,30.631,36.01,172.613,2.456,80.717,16.06,166.26,59.831,73.373,22.697,49.055,35.987,67.658,77.062,Agtron 45
43.616,26.59,42.742,61.515,33.784,23.485,30.951,36.105,172.613,2.456,80.982,15.673,165.742,61.531,73.047,21.126,49.31,36.08,67.658,77.062,Agtron 45
42.769,25.335,41.945,61.028,33.987,22.945,31.142,36.484,172.613,2.456,82.03,15.654,169.396,61.04,74.293,21.288,47.922,36.464,67.658,77.062,Agtron 45
42.36,25.763,41.545,59.772,34.082,23.564,31.491,36.857,172.613,2.456,80.74,15.65,166.784,59.784,73.812,21.516,49.45,36.838,67.658,77.062,Agtron 45
40.238,23.87,39.388,57.457,32.923,22.345,30.181,35.726,172.613,2.456,81.247,16.563,169.699,57.478,74.918,24.216,49.041,35.693,67.658,77.062,Agtron 45
43.61,26.849,42.791,61.191,34.505,23.994,31.847,37.296,172.613,2.456,80.586,15.856,164.698,61.204,72.972,22.056,49.579,37.277,67.658,77.062,Agtron 45
47.962,24.228,47.243,72.415,36.045,21.613,30.882,36.266,168.931,2.499,90.951,14.837,185.593,72.421,78.469,16.031,42.507,36.254,86.592,75.06,Agtron 55
47.546,24.06,46.771,71.807,35.136,21.112,29.888,34.983,168.931,2.499,90.623,14.649,185.408,71.811,78.174,15.231,42.046,34.977,86.592,75.06,Agtron 55
50.577,26.203,50.061,75.466,37.601,22.775,32.471,38.141,168.931,2.499,91.254,14.782,183.511,75.469,77.757,15.197,42.949,38.136,86.592,75.06,Agtron 55
49.314,25.123,48.638,74.18,36.788,22.156,31.663,36.915,168.931,2.499,91.217,14.739,184.727,74.185,77.986,15.273,42.041,36.905,86.592,75.06,Agtron 55
50.074,26.144,49.376,74.701,36.963,22.676,31.896,37.251,168.931,2.499,90.715,14.848,182.592,74.705,77.376,15.768,43.269,37.242,86.592,75.06,Agtron 55
49.326,25.189,48.654,74.135,36.18,21.583,30.664,36.364,168.931,2.499,91.072,15.035,184.041,74.14,77.704,16.484,42.533,36.353,86.592,75.06,Agtron 55
49.796,25.799,49.219,74.369,36.651,22.028,31.495,37.051,168.931,2.499,90.701,15.0,182.729,74.373,77.382,16.319,43.118,37.042,86.592,75.06,Agtron 55
48.877,24.859,48.303,73.47,36.099,21.881,31.025,35.861,168.931,2.499,90.954,14.498,184.891,73.473,78.006,13.767,42.481,35.856,86.592,75.06,Agtron 55
50.665,25.354,50.179,76.463,35.787,21.39,29.949,34.369,170.914,3.125,92.156,14.54,185.466,76.463,77.499,12.648,41.232,34.368,67.614,74.838,Agtron 55
50.844,25.506,50.536,76.491,36.203,21.545,30.583,35.109,170.914,3.125,92.233,14.888,185.315,76.497,77.587,13.885,41.708,35.112,67.614,74.838,Agtron 55
52.843,28.732,52.405,77.391,36.035,23.497,31.074,34.551,170.914,3.125,89.628,14.751,176.739,77.393,74.696,13.314,44.977,34.548,67.614,74.838,Agtron 55
52.995,30.01,52.703,76.271,35.397,24.057,30.949,33.941,170.914,3.125,87.603,14.947,171.589,76.274,72.849,13.385,46.146,33.937,67.614,74.838,Agtron 55
53.643,27.872,53.228,79.829,36.471,22.744,30.755,34.312,170.914,3.125,91.903,14.707,181.172,79.83,75.842,12.589,42.969,34.31,67.614,74.838,Agtron 55
54.049,27.532,53.701,80.915,36.587,22.305,30.441,34.155,170.914,3.125,92.787,14.714,182.731,80.916,76.186,12.101,42.115,34.153,67.614,74.838,Agtron 55
52.821,27.221,52.423,78.821,36.661,22.699,30.969,35.017,170.914,3.125,91.955,14.665,182.373,78.826,76.488,12.789,42.891,35.025,67.614,74.838,Agtron 55
54.442,28.24,54.296,80.791,36.753,22.936,30.91,34.499,170.914,3.125,92.138,14.797,180.825,80.791,75.597,11.744,42.905,34.498,67.614,74.838,Agtron 55
53.913,29.035,53.412,79.29,37.436,24.306,32.254,36.195,170.914,3.125,90.777,14.65,178.389,79.291,75.545,13.139,45.117,36.194,67.614,74.838,Agtron 55
54.502,28.229,54.356,80.922,36.386,22.328,30.421,34.052,170.914,3.125,92.101,14.827,180.554,80.923,75.339,12.068,42.46,34.05,67.614,74.838,Agtron 55
53.3,27.243,52.994,79.664,36.059,22.04,29.94,33.829,170.914,3.125,92.198,14.823,182.106,79.665,75.965,12.534,42.23,33.827,67.614,74.838,Agtron 55
54.133,27.248,53.892,81.259,36.687,22.135,30.34,34.187,170.914,3.125,93.225,14.832,183.584,81.26,76.485,12.29,42.152,34.185,67.614,74.838,Agtron 55
54.08,28.296,53.821,80.124,35.923,22.501,29.985,33.508,170.914,3.125,91.503,14.748,179.634,80.126,75.061,11.517,43.121,33.505,67.614,74.838,Agtron 55
52.671,27.039,52.357,78.617,36.311,22.161,30.646,34.566,170.914,3.125,91.895,14.654,182.413,78.618,76.274,12.02,42.166,34.564,67.614,74.838,Agtron 55
54.457,29.98,54.217,79.175,36.479,24.108,31.492,34.77,170.914,3.125,89.752,14.943,175.135,79.177,73.984,13.077,45.198,34.766,67.614,74.838,Agtron 55
53.481,26.915,53.276,80.251,36.086,21.836,29.828,33.432,170.914,3.125,92.809,14.755,183.419,80.252,76.29,11.669,41.792,33.43,67.614,74.838,Agtron 55
52.717,27.53,52.504,78.118,36.446,22.925,31.119,34.804,170.914,3.125,91.278,14.781,180.934,78.119,76.086,12.481,44.014,34.802,67.614,74.838,Agtron 55
51.508,26.78,51.047,76.696,35.119,22.062,29.483,33.133,170.914,3.125,90.797,14.619,181.075,76.697,75.852,12.48,43.071,33.131,67.614,74.838,Agtron 55
55.224,28.885,55.101,81.687,36.696,22.588,30.763,34.484,170.914,3.125,92.029,14.91,179.489,81.689,74.939,12.147,42.513,34.481,67.614,74.838,Agtron 55
53.471,27.293,53.165,79.956,36.458,22.099,30.445,34.432,170.914,3.125,92.417,14.772,182.524,79.957,76.188,12.645,42.013,34.43,67.614,74.838,Agtron 55
52.99,27.673,52.71,78.587,36.338,22.968,30.751,34.525,170.914,3.125,91.298,14.672,180.633,78.588,75.817,11.662,43.622,34.523,67.614,74.838,Agtron 55
60.19,32.921,60.996,86.654,39.433,25.776,34.103,37.32,173.71,6.856,92.323,15.771,174.543,86.656,73.47,12.365,44.675,37.316,104.994,65.63,Agtron 65
61.459,31.258,62.992,90.125,40.27,24.704,33.678,37.209,173.71,6.856,95.695,16.089,180.861,90.134,74.994,10.907,41.795,37.218,104.994,65.63,Agtron 65
59.647,30.001,60.983,87.956,39.556,23.682,33.118,36.802,173.71,6.856,95.435,16.058,182.29,87.958,75.464,11.75,41.133,36.798,104.994,65.63,Agtron 65
60.68,31.004,62.09,88.945,40.547,25.006,34.386,37.986,173.71,6.856,95.343,16.004,181.078,88.946,75.431,11.53,42.517,37.984,104.994,65.63,Agtron 65
60.936,31.599,62.241,88.967,41.825,26.302,36.181,39.987,173.71,6.856,95.21,15.812,180.849,88.968,75.838,10.952,43.109,39.986,104.994,65.63,Agtron 65
62.069,31.466,63.547,91.195,39.67,23.649,32.67,36.158,173.71,6.856,95.787,15.931,180.233,91.196,74.315,9.777,40.447,36.156,104.994,65.63,Agtron 65
61.085,32.784,62.399,88.072,40.104,25.706,34.651,37.85,173.71,6.856,93.342,16.054,175.899,88.074,73.598,11.645,43.188,37.846,104.994,65.63,Agtron 65
59.615,30.341,60.927,87.577,40.024,24.281,33.907,37.761,173.71,6.856,94.959,16.035,181.265,87.578,75.397,12.145,41.819,37.76,104.994,65.63,Agtron 65
58.684,29.979,59.781,86.291,39.312,24.04,33.418,36.8,173.71,6.856,94.479,15.924,181.221,86.293,75.304,12.443,41.727,36.796,104.994,65.63,Agtron 65
61.69,31.306,63.11,90.654,41.875,25.859,35.657,39.451,173.71,6.856,96.326,15.881,182.441,90.654,76.084,10.647,42.16,39.45,104.994,65.63,Agtron 65
62.583,30.688,64.223,92.837,41.657,24.143,34.436,38.755,173.71,6.856,97.823,16.122,184.509,92.839,76.232,11.147,39.923,38.75,104.994,65.63,Agtron 65
61.481,29.799,62.809,91.834,41.375,23.702,33.985,38.627,173.71,6.856,97.786,15.912,185.613,91.834,76.625,11.233,39.289,38.626,104.994,65.63,Agtron 65
62.676,31.32,64.184,92.524,42.706,25.468,36.182,40.465,173.71,6.856,97.377,15.96,183.646,92.524,76.419,11.43,40.707,40.464,104.994,65.63,Agtron 65
61.885,30.46,63.213,91.981,41.958,24.697,35.092,39.306,173.71,6.856,97.601,15.859,184.962,91.982,76.606,11.106,39.903,39.304,104.994,65.63,Agtron 65
62.871,31.347,64.286,92.98,41.856,24.351,34.868,39.303,173.71,6.856,97.38,15.983,183.176,92.982,75.91,11.379,40.09,39.3,104.994,65.63,Agtron 65
59.932,29.638,60.927,89.23,41.032,23.887,34.245,39.122,173.71,6.856,96.53,15.609,184.75,89.231,76.639,11.23,39.75,39.121,104.994,65.63,Agtron 65
60.562,29.89,61.775,90.022,41.381,24.662,34.641,38.972,173.71,6.856,96.919,15.831,184.902,90.023,76.679,11.13,40.41,38.969,104.994,65.63,Agtron 65
60.022,29.415,61.196,89.456,40.403,23.409,33.466,37.745,173.71,6.856,96.716,15.676,185.016,89.457,76.428,10.56,39.633,37.743,104.994,65.63,Agtron 65
62.478,31.216,63.805,92.411,42.552,25.001,35.88,40.553,173.71,6.856,97.277,15.847,183.571,92.413,76.288,11.228,39.849,40.55,104.994,65.63,Agtron 65
60.678,29.939,61.891,90.205,41.559,24.014,34.81,39.683,173.71,6.856,96.989,15.9,184.86,90.207,76.648,12.219,39.473,39.68,104.994,65.63,Agtron 65
58.631,28.761,60.035,87.097,41.11,23.693,34.887,39.839,174.552,3.918,96.243,15.995,185.634,87.099,77.087,11.878,39.815,39.836,69.144,77.2,Agtron 65
62.662,31.33,64.338,92.319,42.747,25.755,36.269,40.488,174.552,3.918,97.366,16.191,183.588,92.32,76.355,11.249,40.934,40.487,69.144,77.2,Agtron 65
60.919,29.924,62.593,90.241,41.867,24.703,35.456,39.598,174.552,3.918,97.134,15.94,185.221,90.241,76.834,9.871,40.566,39.597,69.144,77.2,Agtron 65
59.368,28.653,60.768,88.682,42.335,24.847,35.93,40.789,174.552,3.918,97.462,16.048,187.654,88.683,78.013,12.048,40.121,40.787,69.144,77.2,Agtron 65
61.669,30.91,63.154,90.942,41.734,24.627,35.147,39.727,174.552,3.918,96.7,16.149,183.006,90.944,76.021,12.262,40.486,39.723,69.144,77.2,Agtron 65
61.109,29.987,62.873,90.467,40.61,23.442,33.658,37.835,174.552,3.918,96.983,16.293,184.189,90.467,75.885,11.435,39.434,37.834,69.144,77.2,Agtron 65
60.427,30.436,61.932,88.913,40.755,24.364,34.55,38.503,174.552,3.918,95.835,16.033,182.558,88.914,75.744,10.859,40.918,38.5,69.144,77.2,Agtron 65
60.444,29.613,62.013,89.707,41.195,24.084,34.388,38.976,174.552,3.918,97.022,16.064,185.294,89.707,76.678,11.2,39.933,38.975,69.144,77.2,Agtron 65
59.034,28.753,60.594,87.755,41.001,24.272,34.583,38.908,174.552,3.918,96.716,16.048,186.345,87.756,77.216,10.911,40.411,38.907,69.144,77.2,Agtron 65
62.734,31.771,64.262,92.167,41.664,24.625,35.114,39.254,174.552,3.918,96.56,15.958,181.554,92.168,75.347,10.788,40.426,39.253,69.144,77.2,Agtron 65
60.278,29.759,62.046,89.028,40.739,23.87,34.201,38.449,174.552,3.918,96.486,16.285,184.143,89.03,76.136,11.431,40.123,38.445,69.144,77.2,Agtron 65
61.97,30.992,63.612,91.305,41.481,24.416,34.855,39.09,174.552,3.918,96.712,16.044,182.787,91.306,75.777,10.739,40.467,39.089,69.144,77.2,Agtron 65
60.467,29.664,61.97,89.767,41.549,24.258,34.974,39.469,174.552,3.918,97.028,16.017,185.299,89.768,76.85,11.36,40.299,39.467,69.144,77.2,Agtron 65
59.845,29.417,61.259,88.859,40.644,23.68,33.946,38.379,174.552,3.918,96.636,16.095,184.953,88.861,76.575,12.23,40.269,38.376,69.144,77.2,Agtron 65
68.178,32.167,70.007,102.361,45.759,26.422,37.364,41.459,173.99,3.093,102.275,15.988,188.475,102.361,77.945,9.711,39.209,41.457,68.177,76.427,Agtron 75
66.278,32.811,67.866,98.156,43.727,25.657,36.15,40.4,173.99,3.093,99.136,15.859,183.392,98.157,76.084,9.29,40.158,40.399,68.177,76.427,Agtron 75
70.571,33.894,72.512,105.306,45.925,26.454,37.262,41.031,173.99,3.093,102.459,16.008,186.062,105.306,76.954,9.244,39.059,41.03,68.177,76.427,Agtron 75
67.508,33.099,69.612,99.814,44.026,25.728,36.214,40.119,173.99,3.093,99.929,16.23,183.742,99.814,76.043,9.097,40.316,40.118,68.177,76.427,Agtron 75
67.627,32.86,69.736,100.285,44.048,25.38,35.958,40.047,173.99,3.093,100.292,16.207,184.385,100.285,76.182,8.913,39.83,40.045,68.177,76.427,Agtron 75
69.946,34.519,72.028,103.292,44.62,26.122,36.458,39.874,173.99,3.093,100.745,16.142,182.801,103.292,75.614,8.896,39.823,39.874,68.177,76.427,Agtron 75
63.134,35.387,64.398,89.618,42.302,27.885,37.422,41.441,173.99,3.093,92.556,16.082,171.966,89.619,73.159,12.228,45.026,41.437,68.177,76.427,Agtron 75
68.096,38.257,69.524,96.508,43.822,29.731,38.388,41.278,173.99,3.093,94.409,16.049,170.667,96.513,72.469,10.521,44.497,41.284,68.177,76.427,Agtron 75
60.293,33.6,61.408,85.871,40.578,27.166,36.015,39.199,173.99,3.093,91.521,15.948,172.743,85.872,73.139,11.939,45.043,39.196,68.177,76.427,Agtron 75
71.139,42.697,72.534,98.188,44.937,31.569,40.452,43.387,173.99,3.093,92.302,16.259,162.46,98.189,70.621,12.669,46.69,43.385,68.177,76.427,Agtron 75
62.694,36.761,63.811,87.51,41.533,28.839,37.241,40.827,173.99,3.093,89.979,16.217,166.206,87.513,71.274,13.043,46.327,40.822,68.177,76.427,Agtron 75
67.865,39.978,69.315,94.302,42.872,29.581,38.345,41.109,173.99,3.093,91.617,16.204,164.343,94.303,70.444,11.51,45.624,41.107,68.177,76.427,Agtron 75
60.421,35.522,61.316,84.425,40.289,28.021,36.256,39.659,173.99,3.093,88.948,16.073,166.343,84.428,71.368,13.195,47.038,39.654,68.177,76.427,Agtron 75
69.609,41.271,71.07,96.487,43.304,30.244,38.538,41.209,173.99,3.093,92.027,16.304,163.284,96.492,70.212,11.805,46.049,41.206,68.177,76.427,Agtron 75
62.903,36.873,64.136,87.7,40.503,28.013,36.244,39.104,173.99,3.093,89.793,16.27,165.404,87.703,70.644,12.499,46.475,39.098,68.177,76.427,Agtron 75
65.396,38.081,66.497,91.611,41.249,28.421,36.391,39.216,173.99,3.093,91.117,15.832,165.908,91.612,70.651,10.633,45.413,39.214,68.177,76.427,Agtron 75
60.842,36.784,61.593,84.15,40.316,28.494,36.68,39.953,173.99,3.093,87.585,15.87,162.733,84.152,70.393,13.225,47.883,39.948,68.177,76.427,Agtron 75
66.137,37.945,67.269,93.197,41.208,28.258,35.844,38.506,173.99,3.093,92.108,15.999,167.12,93.203,70.762,11.046,44.679,38.51,68.177,76.427,Agtron 75
30.708,26.265,28.032,37.827,27.462,24.989,26.582,29.221,197.186,3.896,70.022,60.158,111.73,38.179,66.762,71.88,67.143,29.083,110.982,79.723,Agtron 25
34.376,26.067,31.078,45.981,26.572,23.32,25.198,26.923,197.186,3.896,66.83,15.15,139.341,45.999,69.516,35.521,64.411,26.915,110.982,79.723,Agtron 25
32.726,26.86,29.968,41.351,27.958,25.045,26.846,29.675,197.186,3.896,68.552,45.662,118.339,41.656,66.89,65.566,67.258,29.567,110.982,79.723,Agtron 25
36.476,27.807,33.139,48.482,26.487,23.339,25.061,26.485,197.186,3.896,65.929,14.494,134.794,48.499,66.965,33.613,62.691,26.477,110.982,79.723,Agtron 25
33.035,27.339,30.223,41.542,27.667,24.573,26.565,29.566,197.186,3.896,68.03,46.423,115.912,41.754,66.34,66.994,66.311,29.453,110.982,79.723,Agtron 25
35.648,27.412,32.405,47.129,26.384,23.445,25.13,26.398,197.186,3.896,65.149,13.692,134.616,47.14,67.216,32.344,63.353,26.391,110.982,79.723,Agtron 25
31.795,26.646,28.931,39.807,27.405,24.775,26.4,29.042,197.186,3.896,68.796,49.823,116.446,40.119,66.444,68.054,65.761,28.909,110.982,79.723,Agtron 25
36.092,27.415,32.704,48.156,27.815,24.841,26.499,27.737,197.186,3.896,66.191,12.054,138.356,48.162,68.633,28.605,63.877,27.737,110.982,79.723,Agtron 25
34.049,28.999,31.316,41.832,29.206,26.69,28.363,30.799,197.186,3.896,69.124,54.05,111.214,42.109,66.568,69.964,68.78,30.656,110.982,79.723,Agtron 25
36.819,28.148,33.554,48.754,27.117,23.928,25.81,27.184,197.186,3.896,65.917,15.149,133.833,48.768,66.788,35.088,62.672,27.179,110.982,79.723,Agtron 25
33.413,28.347,30.68,41.212,28.895,26.41,28.097,30.394,197.186,3.896,68.633,52.664,111.773,41.464,66.707,69.786,68.615,30.286,110.982,79.723,Agtron 25
38.201,29.48,34.952,50.169,27.869,24.741,26.551,27.985,197.186,3.896,65.377,14.179,131.77,50.182,66.081,32.604,63.2,27.977,110.982,79.723,Agtron 25
31.813,27.042,29.124,39.274,27.256,24.883,26.372,28.781,197.186,3.896,68.741,54.687,112.013,39.524,66.999,70.573,68.857,28.652,110.982,79.723,Agtron 25
37.313,28.999,33.913,49.027,27.069,24.291,25.821,26.899,197.186,3.896,64.48,12.873,131.529,49.037,65.924,31.064,62.865,26.9,110.982,79.723,Agtron 25
34.422,29.069,31.693,42.505,28.611,25.961,27.734,30.186,197.186,3.896,67.465,47.975,111.653,42.768,65.338,67.108,66.776,30.039,110.982,79.723,Agtron 25
36.698,28.113,33.278,48.701,27.049,24.028,25.713,26.961,197.186,3.896,65.53,12.691,135.176,48.725,66.943,29.774,62.499,26.955,110.982,79.723,Agtron 25
31.772,27.148,29.012,39.158,27.398,24.723,26.444,29.29,197.186,3.896,70.253,60.608,110.656,39.495,66.62,72.362,67.515,29.132,110.982,79.723,Agtron 25
36.845,28.46,33.353,48.722,27.684,24.993,26.397,27.461,197.186,3.896,65.799,14.468,134.199,48.729,67.558,35.005,64.095,27.458,110.982,79.723,Agtron 25
34.193,28.708,31.291,42.581,28.807,25.885,27.784,30.639,197.186,3.896,69.478,50.868,114.697,42.87,66.086,68.669,66.023,30.472,110.982,79.723,Agtron 25
38.118,29.372,34.678,50.304,27.696,24.516,26.312,27.768,197.186,3.896,65.822,13.534,133.612,50.32,66.554,31.812,62.741,27.753,110.982,79.723,Agtron 25
33.266,28.542,30.571,40.686,28.702,26.093,27.891,30.465,197.186,3.896,68.73,57.162,108.046,40.982,65.926,71.293,67.736,30.308,110.982,79.723,Agtron 25
36.559,28.161,33.231,48.285,26.715,23.448,25.356,27.004,197.186,3.896,65.018,13.538,133.222,48.293,66.624,32.328,62.933,26.999,110.982,79.723,Agtron 25
30.995,25.919,28.144,38.924,27.008,24.409,25.987,28.641,197.186,3.896,70.062,55.404,115.628,39.156,67.581,71.492,67.313,28.52,110.982,79.723,Agtron 25
35.898,27.766,32.509,47.418,26.809,24.051,25.566,26.718,197.186,3.896,65.463,15.04,133.891,47.46,67.291,35.389,63.797,26.7,110.982,79.723,Agtron 25
41.401,26.467,37.558,60.178,27.836,21.086,24.356,26.389,190.597,4.986,76.597,9.935,159.677,60.179,70.822,11.655,50.982,26.392,112.048,76.071,Agtron 35
42.677,26.595,38.719,62.716,29.056,22.302,25.36,26.765,190.597,4.986,79.329,10.345,164.923,62.718,72.708,12.473,51.247,26.769,112.048,76.071,Agtron 35
40.083,25.738,36.186,58.326,26.627,20.319,23.281,24.868,190.597,4.986,75.819,9.579,159.553,58.326,71.005,10.844,51.807,24.869,112.048,76.071,Agtron 35
41.95,25.653,38.112,62.084,28.518,21.117,24.599,26.516,190.597,4.986,79.702,10.301,166.72,62.085,73.326,11.397,50.972,26.517,112.048,76.071,Agtron 35
41.032,26.509,37.182,59.405,27.615,21.274,24.347,26.06,190.597,4.986,76.099,10.013,158.878,59.406,70.774,12.872,51.806,26.06,112.048,76.071,Agtron 35
41.29,25.203,37.411,61.257,28.544,21.502,24.869,26.287,190.597,4.986,79.784,10.293,167.8,61.259,73.839,11.786,51.065,26.29,112.048,76.071,Agtron 35
42.689,29.603,39.31,59.154,26.376,20.447,23.6,25.658,190.597,4.986,71.271,10.893,143.767,59.154,65.123,17.538,52.05,25.658,112.048,76.071,Agtron 35
43.275,28.55,39.922,61.352,27.318,21.109,24.029,25.708,190.597,4.986,75.333,11.034,153.606,61.358,68.478,14.851,52.239,25.722,112.048,76.071,Agtron 35
43.929,26.952,40.132,64.702,28.984,21.765,24.906,26.307,190.597,4.986,80.262,10.411,165.674,64.702,72.497,9.772,50.628,26.307,112.048,76.071,Agtron 35
40.859,25.425,37.692,59.462,27.679,20.582,24.276,26.287,190.597,4.986,77.835,10.645,163.399,59.462,72.0,10.122,50.846,26.287,112.048,76.071,Agtron 35
42.532,25.906,38.952,62.737,29.788,23.114,26.143,27.326,190.597,4.986,80.547,10.9,167.999,62.742,73.872,12.39,51.524,27.341,112.048,76.071,Agtron 35
43.859,28.265,40.373,62.937,28.263,21.394,24.77,26.569,197.213,3.953,76.847,10.478,157.123,62.939,69.421,10.959,50.883,26.574,111.036,79.674,Agtron 35
42.463,25.664,38.89,62.835,28.837,21.765,24.949,26.24,197.213,3.953,80.682,10.92,168.29,62.836,73.723,12.27,51.045,26.244,111.036,79.674,Agtron 35
40.633,26.003,36.988,58.907,27.38,21.135,24.17,25.63,197.213,3.953,76.426,10.094,160.278,58.908,71.214,11.291,51.883,25.634,111.036,79.674,Agtron 35
44.565,27.369,41.009,65.318,29.233,21.827,25.289,26.623,197.213,3.953,80.351,10.708,165.027,65.319,72.161,10.013,50.66,26.626,111.036,79.674,Agtron 35
42.291,27.241,38.677,60.954,27.538,21.281,24.158,25.509,197.213,3.953,76.496,10.295,158.238,60.956,70.057,11.102,51.416,25.516,111.036,79.674,Agtron 35
44.537,28.045,41.01,64.554,29.225,22.476,25.588,26.782,197.213,3.953,78.95,10.653,161.643,64.555,71.177,10.456,51.593,26.785,111.036,79.674,Agtron 35
41.79,26.814,38.296,60.261,27.505,21.129,24.137,25.746,197.213,3.953,76.543,10.269,159.1,60.261,70.51,10.269,51.709,25.746,111.036,79.674,Agtron 35
46.473,29.363,42.921,67.135,30.987,24.037,27.369,28.662,197.213,3.953,79.89,11.049,161.481,67.139,71.275,12.356,52.026,28.674,111.036,79.674,Agtron 35
42.536,27.477,39.018,61.114,27.838,21.351,24.527,26.137,197.213,3.953,76.382,10.516,157.514,61.116,69.721,12.012,51.004,26.145,111.036,79.674,Agtron 35
43.571,26.444,40.015,64.255,29.431,22.461,25.478,26.665,197.213,3.953,80.822,11.032,167.176,64.258,73.218,12.378,51.145,26.675,111.036,79.674,Agtron 35
43.056,27.41,39.535,62.221,28.693,21.738,25.262,27.105,197.213,3.953,77.73,10.52,160.447,62.222,71.005,11.427,51.575,27.107,111.036,79.674,Agtron 35
45.705,27.868,42.2,67.048,29.965,22.076,25.745,27.526,197.213,3.953,81.137,10.9,165.462,67.048,71.99,9.996,49.473,27.527,111.036,79.674,Agtron 35
43.104,28.02,39.705,61.588,27.633,21.229,24.269,25.889,197.213,3.953,75.964,10.467,155.837,61.589,69.083,10.635,51.552,25.891,111.036,79.674,Agtron 35
45.607,28.241,42.097,66.483,29.605,22.48,25.641,26.775,197.213,3.953,80.288,10.89,163.49,66.484,71.562,10.442,51.068,26.778,111.036,79.674,Agtron 35
